asset_category,source_pack,filename,canonical_id,entity_type,target_repo_path,target_runtime_path,operation,pair_id,dependencies,import_order,width,height,sha256,archive_member
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_015.webp,cv3_sidekick_015,cast,game_source/public/cast/v3/cv3_sidekick_015.webp,/cast/v3/cv3_sidekick_015.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,554b5dcf38e738c7e72bcdb7ea5d82322d7d07c192d1f9dc4dafadb54f7c5016,runtime/game_source/public/cast/v3/cv3_sidekick_015.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_016.webp,cv3_sidekick_016,cast,game_source/public/cast/v3/cv3_sidekick_016.webp,/cast/v3/cv3_sidekick_016.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,97b23c8a94f3f85010ad5269c0a0abdf268587b83158c0bc7a722c4f905e7972,runtime/game_source/public/cast/v3/cv3_sidekick_016.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_017.webp,cv3_sidekick_017,cast,game_source/public/cast/v3/cv3_sidekick_017.webp,/cast/v3/cv3_sidekick_017.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,33d5bdb46718989fce1afd4db929eac79ed3c808ef8587382d60ea1f4127a112,runtime/game_source/public/cast/v3/cv3_sidekick_017.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_018.webp,cv3_sidekick_018,cast,game_source/public/cast/v3/cv3_sidekick_018.webp,/cast/v3/cv3_sidekick_018.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,13feb88951d926e484dd68fde1b93272d57255fc4d735fac0812149570c79b55,runtime/game_source/public/cast/v3/cv3_sidekick_018.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_019.webp,cv3_sidekick_019,cast,game_source/public/cast/v3/cv3_sidekick_019.webp,/cast/v3/cv3_sidekick_019.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,653e7bec9208589fb442aa8141b35a8b5bbecd4b75109bd141805d9cdfc3290f,runtime/game_source/public/cast/v3/cv3_sidekick_019.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_020.webp,cv3_sidekick_020,cast,game_source/public/cast/v3/cv3_sidekick_020.webp,/cast/v3/cv3_sidekick_020.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,21502a35fd1f32c12949b10a75f2494f8d643001de3496b15fbde4d227df67dc,runtime/game_source/public/cast/v3/cv3_sidekick_020.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_021.webp,cv3_sidekick_021,cast,game_source/public/cast/v3/cv3_sidekick_021.webp,/cast/v3/cv3_sidekick_021.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,06878db1ba3fae63dafb72d82089fd03a3973b0da52a367ed74720c2f904714e,runtime/game_source/public/cast/v3/cv3_sidekick_021.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_022.webp,cv3_sidekick_022,cast,game_source/public/cast/v3/cv3_sidekick_022.webp,/cast/v3/cv3_sidekick_022.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,e63c6db4f4aa36de2d67480e4364045b5a017bad236ad87ce2339023222e48df,runtime/game_source/public/cast/v3/cv3_sidekick_022.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_023.webp,cv3_sidekick_023,cast,game_source/public/cast/v3/cv3_sidekick_023.webp,/cast/v3/cv3_sidekick_023.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,ea79182917f9185322f9d47e84b3a5150dd4db3b0343a58baab3e394c0f8bd8c,runtime/game_source/public/cast/v3/cv3_sidekick_023.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_024.webp,cv3_sidekick_024,cast,game_source/public/cast/v3/cv3_sidekick_024.webp,/cast/v3/cv3_sidekick_024.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,9a8db33fb2db37b461f9c117ad27950674cdc4a51a3d9e3024f37931b09d2042,runtime/game_source/public/cast/v3/cv3_sidekick_024.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_025.webp,cv3_sidekick_025,cast,game_source/public/cast/v3/cv3_sidekick_025.webp,/cast/v3/cv3_sidekick_025.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,6e8f71f83433f30c8523651795b5988cf141cd4c3d317213299d7ac1a681add9,runtime/game_source/public/cast/v3/cv3_sidekick_025.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_026.webp,cv3_sidekick_026,cast,game_source/public/cast/v3/cv3_sidekick_026.webp,/cast/v3/cv3_sidekick_026.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,d4a6bcfa683c89b88205ed3c5064daeb4feacb8fa1f168f9eeb940fd34844c0a,runtime/game_source/public/cast/v3/cv3_sidekick_026.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_027.webp,cv3_sidekick_027,cast,game_source/public/cast/v3/cv3_sidekick_027.webp,/cast/v3/cv3_sidekick_027.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,e79e7059075044de23248ba437da12c8b1dc5ab3eec65d0f4291cceca74a37ef,runtime/game_source/public/cast/v3/cv3_sidekick_027.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_028.webp,cv3_sidekick_028,cast,game_source/public/cast/v3/cv3_sidekick_028.webp,/cast/v3/cv3_sidekick_028.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,b10120693dee301c716070f19d468555f7e33333a7ba73203ffa70f3d4252647,runtime/game_source/public/cast/v3/cv3_sidekick_028.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_029.webp,cv3_sidekick_029,cast,game_source/public/cast/v3/cv3_sidekick_029.webp,/cast/v3/cv3_sidekick_029.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,8d0d71eaee3f1e7d8012afb7652e10b29ad35d706950879a260eecb9d80de40b,runtime/game_source/public/cast/v3/cv3_sidekick_029.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_030.webp,cv3_sidekick_030,cast,game_source/public/cast/v3/cv3_sidekick_030.webp,/cast/v3/cv3_sidekick_030.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,6616913deb75ef12083a7d17d62f4edd01f46ebf35f7434ab29f51a48af7e134,runtime/game_source/public/cast/v3/cv3_sidekick_030.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_031.webp,cv3_sidekick_031,cast,game_source/public/cast/v3/cv3_sidekick_031.webp,/cast/v3/cv3_sidekick_031.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,be000611283abb919fdd1347219bb1e395c7ea010a78377beb3c8ad07214d876,runtime/game_source/public/cast/v3/cv3_sidekick_031.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_032.webp,cv3_sidekick_032,cast,game_source/public/cast/v3/cv3_sidekick_032.webp,/cast/v3/cv3_sidekick_032.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,8ba851e69e43acf5103d08e79b57efd83bb334f4e0f3c25848a130e7e89fb951,runtime/game_source/public/cast/v3/cv3_sidekick_032.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_033.webp,cv3_sidekick_033,cast,game_source/public/cast/v3/cv3_sidekick_033.webp,/cast/v3/cv3_sidekick_033.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,f7b197b15c9172ea52305ff82ddec92e6b4b0d3c234a395a1beb23b4d614a29c,runtime/game_source/public/cast/v3/cv3_sidekick_033.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_034.webp,cv3_sidekick_034,cast,game_source/public/cast/v3/cv3_sidekick_034.webp,/cast/v3/cv3_sidekick_034.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,ff046ac1a5960a674af647c2c1a15acca8753d7c9ca06b09553499fafb202f11,runtime/game_source/public/cast/v3/cv3_sidekick_034.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_035.webp,cv3_sidekick_035,cast,game_source/public/cast/v3/cv3_sidekick_035.webp,/cast/v3/cv3_sidekick_035.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,5ca0d0742fdbf3fbeb695e23b593337c531e2489a78d8ea709ca47abad9addf5,runtime/game_source/public/cast/v3/cv3_sidekick_035.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_036.webp,cv3_sidekick_036,cast,game_source/public/cast/v3/cv3_sidekick_036.webp,/cast/v3/cv3_sidekick_036.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,f943ce44a34f1d93246bd9eb2c292095daf7bab6bd4b0402497d34900912c003,runtime/game_source/public/cast/v3/cv3_sidekick_036.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_037.webp,cv3_sidekick_037,cast,game_source/public/cast/v3/cv3_sidekick_037.webp,/cast/v3/cv3_sidekick_037.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,0c7ee29bd6a97301aa6be855cef51b729d16034d3b0cbad958e84205b40623b9,runtime/game_source/public/cast/v3/cv3_sidekick_037.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_038.webp,cv3_sidekick_038,cast,game_source/public/cast/v3/cv3_sidekick_038.webp,/cast/v3/cv3_sidekick_038.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,7cebcf4680c8790f23916682d8cd45c1f4cac7433c7af21e2d0bbbe4e7e7bd5c,runtime/game_source/public/cast/v3/cv3_sidekick_038.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_039.webp,cv3_sidekick_039,cast,game_source/public/cast/v3/cv3_sidekick_039.webp,/cast/v3/cv3_sidekick_039.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,fbbaa76efa4bdc98e903b4d94468a525c38898ef3124c6cead0d0c66002688b2,runtime/game_source/public/cast/v3/cv3_sidekick_039.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_040.webp,cv3_sidekick_040,cast,game_source/public/cast/v3/cv3_sidekick_040.webp,/cast/v3/cv3_sidekick_040.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,8f4cfa1157b18e6edf28ef839b355f6a81936a2fece2ad62f03b91ca085bb556,runtime/game_source/public/cast/v3/cv3_sidekick_040.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_041.webp,cv3_sidekick_041,cast,game_source/public/cast/v3/cv3_sidekick_041.webp,/cast/v3/cv3_sidekick_041.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,2b48706b69521ee941fca5c9143ed15ed168f7f103f58975f90f12227c4fad74,runtime/game_source/public/cast/v3/cv3_sidekick_041.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_042.webp,cv3_sidekick_042,cast,game_source/public/cast/v3/cv3_sidekick_042.webp,/cast/v3/cv3_sidekick_042.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,eac9d5a04d26f6be4c4b94e29f5b83abaa8c2a7db98ddc6cdd4bfe6013eddd72,runtime/game_source/public/cast/v3/cv3_sidekick_042.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_043.webp,cv3_sidekick_043,cast,game_source/public/cast/v3/cv3_sidekick_043.webp,/cast/v3/cv3_sidekick_043.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,a6c9db40d51fa34b9d9b3815676205cf3c682b69e9308f0530e05b288559c1ad,runtime/game_source/public/cast/v3/cv3_sidekick_043.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_044.webp,cv3_sidekick_044,cast,game_source/public/cast/v3/cv3_sidekick_044.webp,/cast/v3/cv3_sidekick_044.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,db4f15afd65819fa52121ccf390ef3b1f126b4ff022e8bc9e682a5cb94e62ebc,runtime/game_source/public/cast/v3/cv3_sidekick_044.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_045.webp,cv3_sidekick_045,cast,game_source/public/cast/v3/cv3_sidekick_045.webp,/cast/v3/cv3_sidekick_045.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,7bf8b6ce7fd5cc7b4325a77f802ab3662abb71d1de04d6c8eaed1737572fc6bf,runtime/game_source/public/cast/v3/cv3_sidekick_045.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_046.webp,cv3_sidekick_046,cast,game_source/public/cast/v3/cv3_sidekick_046.webp,/cast/v3/cv3_sidekick_046.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,f77a0e208af17a1ba0f213af6248b6b635eb09c1db1b1006f7a55fdf279fbc60,runtime/game_source/public/cast/v3/cv3_sidekick_046.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_047.webp,cv3_sidekick_047,cast,game_source/public/cast/v3/cv3_sidekick_047.webp,/cast/v3/cv3_sidekick_047.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,d4f2240684e061d9c5d21322e659b11d7b6dc69bb6ef071bf03712da9f9bafb8,runtime/game_source/public/cast/v3/cv3_sidekick_047.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_048.webp,cv3_sidekick_048,cast,game_source/public/cast/v3/cv3_sidekick_048.webp,/cast/v3/cv3_sidekick_048.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,231336a1b3034b5069677f0432d97060e3ca6af78319039ffcbba02823622da2,runtime/game_source/public/cast/v3/cv3_sidekick_048.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_049.webp,cv3_sidekick_049,cast,game_source/public/cast/v3/cv3_sidekick_049.webp,/cast/v3/cv3_sidekick_049.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,5920f00bf4c24f375d8ba66fe7cb59bd90a9681e63403a8894d88322b2474250,runtime/game_source/public/cast/v3/cv3_sidekick_049.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_050.webp,cv3_sidekick_050,cast,game_source/public/cast/v3/cv3_sidekick_050.webp,/cast/v3/cv3_sidekick_050.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,f478007eda1e7465499626f16953d8ff59eb25c0c658908ea187551af04bba29,runtime/game_source/public/cast/v3/cv3_sidekick_050.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_051.webp,cv3_sidekick_051,cast,game_source/public/cast/v3/cv3_sidekick_051.webp,/cast/v3/cv3_sidekick_051.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,5d3faf8ab160a0508b37d2cac4f0b460efc7ee7dd94e4947c7b87bf3a6c54dd0,runtime/game_source/public/cast/v3/cv3_sidekick_051.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_sidekick_052.webp,cv3_sidekick_052,cast,game_source/public/cast/v3/cv3_sidekick_052.webp,/cast/v3/cv3_sidekick_052.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,4f3b11998837705708d65ab1781108c51760b4470d1d1f185372b5891c05e646,runtime/game_source/public/cast/v3/cv3_sidekick_052.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_001.webp,cv3_mascot_001,cast,game_source/public/cast/v3/cv3_mascot_001.webp,/cast/v3/cv3_mascot_001.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,fad0d55bac8f9ae2c9ddc701f19a1d3604f3577a89254d58d3d2d42c8afdd3c5,runtime/game_source/public/cast/v3/cv3_mascot_001.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_002.webp,cv3_mascot_002,cast,game_source/public/cast/v3/cv3_mascot_002.webp,/cast/v3/cv3_mascot_002.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,2204071524dec5e311ca60b3138c8f5e46567dd26d4487e343c959c48098350d,runtime/game_source/public/cast/v3/cv3_mascot_002.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_003.webp,cv3_mascot_003,cast,game_source/public/cast/v3/cv3_mascot_003.webp,/cast/v3/cv3_mascot_003.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,9caa97e5da5b536ec00a13cb9e0840ef68b114067ffa848fe9694e5b142dc018,runtime/game_source/public/cast/v3/cv3_mascot_003.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_004.webp,cv3_mascot_004,cast,game_source/public/cast/v3/cv3_mascot_004.webp,/cast/v3/cv3_mascot_004.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,ed5596b85d0496e5cc09ba2000549c88b2698bd921ff39ca02a7c709089d89da,runtime/game_source/public/cast/v3/cv3_mascot_004.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_005.webp,cv3_mascot_005,cast,game_source/public/cast/v3/cv3_mascot_005.webp,/cast/v3/cv3_mascot_005.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,fff524051c328bd1d3d1c70ed697d720ed2f51ecfde221946c9ff9e85747826e,runtime/game_source/public/cast/v3/cv3_mascot_005.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_006.webp,cv3_mascot_006,cast,game_source/public/cast/v3/cv3_mascot_006.webp,/cast/v3/cv3_mascot_006.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,a23836adc5d59c44aa6a23b8818d7606ba89aeefed21309d83f0f4cb8fa78d8f,runtime/game_source/public/cast/v3/cv3_mascot_006.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_007.webp,cv3_mascot_007,cast,game_source/public/cast/v3/cv3_mascot_007.webp,/cast/v3/cv3_mascot_007.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,6ec0254a1d9b60cd344ccd903ec7d220e6fd9c225507d63456c0be25441fdf7c,runtime/game_source/public/cast/v3/cv3_mascot_007.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_008.webp,cv3_mascot_008,cast,game_source/public/cast/v3/cv3_mascot_008.webp,/cast/v3/cv3_mascot_008.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,6c77c3c3124d1fbb0cf40d655722a666c062607e0117c66375f01902a8353dc9,runtime/game_source/public/cast/v3/cv3_mascot_008.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_009.webp,cv3_mascot_009,cast,game_source/public/cast/v3/cv3_mascot_009.webp,/cast/v3/cv3_mascot_009.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,f26717862ed3287bc1052cf2481b2e0dfd8373ee86b7e89748aab3660850b6ef,runtime/game_source/public/cast/v3/cv3_mascot_009.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_010.webp,cv3_mascot_010,cast,game_source/public/cast/v3/cv3_mascot_010.webp,/cast/v3/cv3_mascot_010.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,7818ab07a06c165a7f8680a84443adaaee387cc1ae3081d7084e8af01a4e2260,runtime/game_source/public/cast/v3/cv3_mascot_010.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_011.webp,cv3_mascot_011,cast,game_source/public/cast/v3/cv3_mascot_011.webp,/cast/v3/cv3_mascot_011.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,4c2f4710e1b9de5c4cb019692857fcb28478be75ff6423600bb06e37dfef1858,runtime/game_source/public/cast/v3/cv3_mascot_011.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_012.webp,cv3_mascot_012,cast,game_source/public/cast/v3/cv3_mascot_012.webp,/cast/v3/cv3_mascot_012.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,78aac883064ba86e0cc2c31f4908198ff91a457030368e9f15ea0f84b4112ba7,runtime/game_source/public/cast/v3/cv3_mascot_012.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_013.webp,cv3_mascot_013,cast,game_source/public/cast/v3/cv3_mascot_013.webp,/cast/v3/cv3_mascot_013.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,6795363888ac4669ff0e26f433cae02835f79354ca28c394f6fb4f8e0dc83af1,runtime/game_source/public/cast/v3/cv3_mascot_013.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_014.webp,cv3_mascot_014,cast,game_source/public/cast/v3/cv3_mascot_014.webp,/cast/v3/cv3_mascot_014.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,7100b3be2856985f611dcae29aab11d3817013ee427383114ed59370e9869dfc,runtime/game_source/public/cast/v3/cv3_mascot_014.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_015.webp,cv3_mascot_015,cast,game_source/public/cast/v3/cv3_mascot_015.webp,/cast/v3/cv3_mascot_015.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,10eda266350738c3a6619db29f79e9008f244c9db58c5bf81693193d75bc8850,runtime/game_source/public/cast/v3/cv3_mascot_015.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_016.webp,cv3_mascot_016,cast,game_source/public/cast/v3/cv3_mascot_016.webp,/cast/v3/cv3_mascot_016.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,95c946d7b5dfa0f1f078ca137b38e0b9f29b3a0875848cedda3007d5aecfd2ab,runtime/game_source/public/cast/v3/cv3_mascot_016.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_017.webp,cv3_mascot_017,cast,game_source/public/cast/v3/cv3_mascot_017.webp,/cast/v3/cv3_mascot_017.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,712113eb6a78f77ff182596eb7f2b756e08bceadc2aa6d36a3bf58bce5598ead,runtime/game_source/public/cast/v3/cv3_mascot_017.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_018.webp,cv3_mascot_018,cast,game_source/public/cast/v3/cv3_mascot_018.webp,/cast/v3/cv3_mascot_018.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,a1c9f9b70f343dc8d25c442dfc1071fa31d4b5d6daa9fc299008994343722b2c,runtime/game_source/public/cast/v3/cv3_mascot_018.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_019.webp,cv3_mascot_019,cast,game_source/public/cast/v3/cv3_mascot_019.webp,/cast/v3/cv3_mascot_019.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,5a9cfa896e3e1ad7bfcbfa5e12e3858240370af3948caad610a583a07b4fbb23,runtime/game_source/public/cast/v3/cv3_mascot_019.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_020.webp,cv3_mascot_020,cast,game_source/public/cast/v3/cv3_mascot_020.webp,/cast/v3/cv3_mascot_020.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,a37bdc0a018ffc4cade73f430a1152af0336eb7ba68520f8b3ddf8cd1dc46755,runtime/game_source/public/cast/v3/cv3_mascot_020.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_021.webp,cv3_mascot_021,cast,game_source/public/cast/v3/cv3_mascot_021.webp,/cast/v3/cv3_mascot_021.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,b762e7f657615d21a0b05bcb30fe01db17ae90242674422e284d383bf22b1864,runtime/game_source/public/cast/v3/cv3_mascot_021.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_022.webp,cv3_mascot_022,cast,game_source/public/cast/v3/cv3_mascot_022.webp,/cast/v3/cv3_mascot_022.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,49cc558c3bb171f9fc87bb3d5172dd0c16c72a2c0fcfbca53d1c9e2f71185668,runtime/game_source/public/cast/v3/cv3_mascot_022.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_023.webp,cv3_mascot_023,cast,game_source/public/cast/v3/cv3_mascot_023.webp,/cast/v3/cv3_mascot_023.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,a89ec956669754ec86ef839ed73a03e74e9a4cb2b93fed63aefa2b8191f4d839,runtime/game_source/public/cast/v3/cv3_mascot_023.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_024.webp,cv3_mascot_024,cast,game_source/public/cast/v3/cv3_mascot_024.webp,/cast/v3/cv3_mascot_024.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,366291e0c528e7b900338217de0c322772458ade7fbb9ed3b2add0c95bc46d6b,runtime/game_source/public/cast/v3/cv3_mascot_024.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_025.webp,cv3_mascot_025,cast,game_source/public/cast/v3/cv3_mascot_025.webp,/cast/v3/cv3_mascot_025.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,b47a5565eaed62eb3ebd0dec85cee61a8f8159bbb861c23a0dc35c7a191d2630,runtime/game_source/public/cast/v3/cv3_mascot_025.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_026.webp,cv3_mascot_026,cast,game_source/public/cast/v3/cv3_mascot_026.webp,/cast/v3/cv3_mascot_026.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,6e8ea8827f7611fdacc4b76d35e425de2bb56a3e60e32133efe4a467f3d469ee,runtime/game_source/public/cast/v3/cv3_mascot_026.webp
cast portrait,ANIME_TYCOON_CAST_V3_PACK.zip,cv3_mascot_027.webp,cv3_mascot_027,cast,game_source/public/cast/v3/cv3_mascot_027.webp,/cast/v3/cv3_mascot_027.webp,add,,CAST_V3_RUNTIME.json registration; optional epithet schema.,1,512,512,e7e15c17f3bff3a79f447cc2f179bc8c98655b2a7e3d7c9adfa52ac551bafc82,runtime/game_source/public/cast/v3/cv3_mascot_027.webp
